Voltage,Angle
1.3486137095988995,182
1.344007959076368,182
1.3418649033582342,182
1.3462147395325865,182
1.3496485733136678,182
1.3496485733136678,182
1.3551834811628498,182
1.357758873785074,182
1.3536102039721951,182
1.3536102039721951,182
1.3516798279082625,182
1.3893164089099515,183
1.3682939250658004,183
1.358512163333117,183
1.358512163333117,183
1.3535857183045126,183
1.3516684347270898,183
1.3516684347270898,183
1.350776322678515,183
1.355708222942313,183
1.3580030361350584,183
1.3483768127136426,183
1.349244730955658,183
1.3614756239257146,183
1.3614756239257146,183
1.3405900745514057,183
1.340274561688769,183
1.340127753553784,183
1.3400594437285758,183
1.393823939996595,184
1.393823939996595,184
1.3917792792804158,184
1.3854808986491776,184
1.3878972621414623,184
1.3943685960744223,184
1.3973797077534287,184
1.345857438363284,184
1.345857438363284,184
1.3427254660704362,184
1.341268159362574,184
1.3400594437285758,184
1.3453746591669065,184
1.3585418289103617,184
1.4401643806144597,185
1.4401643806144597,185
1.4322006299753474,185
1.431023953127529,185
1.4304764453902394,185
1.4302216900400784,185
1.4302216900400784,185
1.4301031523756484,185
1.4300479968003892,185
1.4076622067351936,185
1.3982182247938857,185
1.4148217780176704,185
1.4148217780176704,185
1.4344969028797578,185
1.398115607812635,185
1.3977129633059593,185
1.3722008418262628,185
1.36567705170176,185
1.36567705170176,185
1.3612291049125727,185
1.36057190251582,185
1.3656131062406112,185
1.3656131062406112,185
1.3656131062406112,185
1.3626117783337564,185
1.3577751454915203,185
1.3536177751972045,185
1.3516833507992594,185
1.3516833507992594,185
1.3507832631268955,185
1.3503644523329446,185
1.3555165796705193,185
1.3579138645206927,185
1.3579138645206927,185
1.3590293211614783,185
1.359548343136436,185
1.3450669211950728,185
1.3450669211950728,185
1.3423576384320675,185
1.341097009162441,185
1.4403532787759716,186
1.430022332911221,186
1.430010391503591,186
1.435351835166621,186
1.4324902089030287,186
1.4324902089030287,186
1.4324902089030287,186
1.4324902089030287,186
1.4305391404124603,186
1.4302508620339178,186
1.4354637261043819,186
1.437889271756369,186
1.437889271756369,186
1.4390178781482383,186
1.4395430187023752,186
1.4451343666022152,186
1.427958750774111,186
1.3950011752700893,186
1.3923270468531723,186
1.391082774900781,186
1.3905038151613334,186
1.3905038151613334,186
1.3902344251945684,186
1.3901090780430327,186
1.395397754013423,186
1.395397754013423,186
1.3925115749424457,186
1.39116863582072,186
1.39116863582072,186
1.390543766247381,186
1.3956000144349063,186
1.413993686716562,186
1.3665622604586969,186
1.3737474197914317,186
1.377090674428953,186
1.377090674428953,186
1.3786462908117918,186
1.3793701191147267,186
1.3797069164240823,186
1.3852106282121253,186
1.3931185053071018,186
1.4288800405193944,186
1.366709962371632,186
1.359548343136436,186
1.3597898440613836,186
1.3599022144417618,186
1.365301500379752,186
1.3785077881266985,186
1.3785077881266985,186
1.3634033509254846,186
1.3634033509254846,186
1.350889579185628,186
1.386056512991991,186
1.4530830207800107,187
1.462128529568939,187
1.4007482812595948,187
1.4663374048084274,188
1.4663374048084274,188
1.4682957944573611,188
1.46920703316101,188
1.474978032529818,188
1.4723162785361243,188
1.4710777644028585,188
1.4710777644028585,188
1.47050148377665,188
1.470233340401275,188
1.4808025732887131,188
1.4600875795704082,188
1.490022192315219,188
1.4281531922080308,188
1.4130996803343967,188
1.4288800405193944,188
1.4255940954951734,188
1.534889932633904,188
1.485720437351238,189
1.485720437351238,189
1.488008719499531,189
1.488008719499531,189
1.4837264571831317,189
1.4281531922080308,189
1.4156893053227397,189
1.3859122337666707,189
1.506154265141647,190
1.4599812624292163,190
1.455019573311622,191
1.5271936074618977,191
1.4605054635891488,191
1.498989882853674,191
1.4567017092687293,191
1.4274286738153528,191
1.5357435619262836,191
1.4366050656386433,191
1.3902973370416607,191
1.6351409836172515,192
1.520105099677107,192
1.3977129633059593,192
1.487080920527311,193
1.6490517523213577,193
1.5706839998745907,193
1.506154265141647,193
1.7515022856545557,193
1.673063185552021,195
1.5112075134744987,195
1.4410508560196842,195
1.4955608501808482,197
1.5990132814083142,197
1.5990132814083142,197
1.5016528382519738,197
1.5103690291612493,198
1.4567017092687293,198
1.6276781892704584,200
1.5594086614675442,200
1.8639173002373552,201
1.5815441940135366,201
1.7037764793642998,201
1.6385519924918146,202
1.6351409836172515,203
1.591233675394905,203
1.7706448798392884,204
1.595484285948794,204
1.8420507803551276,206
1.6978766384581792,206
1.7515022856545557,207
1.684583441639598,208
1.7284336756296121,209
1.8104302421064413,211
1.959916191652127,211
1.821843194623209,212
1.6982338147722689,212
1.6351409836172515,213
2.017405228099241,215
2.125732652634577,215
1.946751062589221,215
1.8675141958482087,216
2.007865355328171,216
1.739684689337619,217
1.7520133260842714,218
1.9541228006270113,218
1.811119309633073,219
1.811119309633073,219
1.7817825953999524,220
1.821843194623209,221
1.9164560135150648,221
2.02529098308856,221
1.9978602479501055,222
1.8760233733711842,222
2.066901003975735,222
2.0168857198004413,223
2.1201439254231453,223
2.0855933391317483,226
2.007865355328171,226
1.964540435240519,227
1.8872546645174135,227
2.1201439254231453,228
2.086625894431107,228
1.9007153643945087,230
1.7559638590527649,230
1.9617952066044981,230
2.125732652634577,231
2.0661222694227646,232
2.1484006919624123,232
1.8772204799862862,232
1.739684689337619,232
1.964540435240519,233
2.1201439254231453,236
2.1788839684993895,236
2.2080728419701106,236
2.066901003975735,236
2.1975254032708684,237
2.086625894431107,237
2.039435556403414,238
1.9978602479501055,238
2.099905749834198,238
2.1694671453978525,238
2.0234160326376234,239
2.086625894431107,240
2.086625894431107,240
2.1735015806980025,241
2.1735015806980025,241
2.0501986572974835,241
2.1397968099503752,242
1.9848424556699096,242
2.2080728419701106,242
2.1487630371499096,242
2.208241441185853,242
2.236277570141935,243
2.265002953387042,243
2.130719012257499,243
2.227603710542766,244
2.2250992854987803,244
2.090264789607776,244
2.181172124244243,244
2.2837158742109906,245
2.1103164580917806,245
2.246610742583777,245
2.2598016975425823,246
2.1078844988125587,246
2.1078844988125587,246
2.266314006515549,247
2.284325907231685,247
2.1775113093864156,247
2.1775113093864156,247
2.193438938302625,247
2.1595181379922113,247
2.287075996270374,248
2.288639461064605,248
2.288639461064605,248
2.267688374618582,248
2.2314954007100263,248
2.1397968099503752,248
2.200472105131041,248
2.1681376705174733,248
2.246532293368692,248
2.2751214761044523,248
2.217875062753621,248
2.201933389410846,248
2.2840199412333604,249
2.2765234786558826,249
2.284325907231685,249
2.220373819691865,249
2.2591169785242315,249
2.1629110225930765,249
2.25109326669926,249
2.2718966969951655,249
2.2169406060928667,249
2.234617464015011,249
2.287359844634903,250
2.2759487298665633,250
2.2759487298665633,250
2.2791228834464157,250
2.2884240228314017,250
2.264936130107325,250
2.264936130107325,250
2.1866510600011146,250
2.1777477382185184,250
2.1307651679295576,250
2.2481895060061845,250
2.2834245357086203,251
2.281593436465221,251
2.275394425987267,251
2.2725100264118754,251
2.2711679152894453,251
2.2651964309841786,251
2.257070899336938,251
2.242596089461477,251
2.2091259604264253,251
2.2791228834464157,251
