Voltage,Angle
1.072426017356161,183
1.0764758258758218,183
1.0764758258758218,183
1.0764758258758218,183
1.0714020427882431,183
1.0706523705093696,183
1.0703035479980096,183
1.070141240883474,183
1.070141240883474,183
1.0852050595106884,184
1.0824219141903233,184
1.0811269166727575,184
1.0811269166727575,184
1.0805243543278342,184
1.0748969820687413,184
1.0776255657565854,184
1.0776255657565854,184
1.0788951757465393,184
1.0794859252748648,184
1.0812054112056768,184
1.0752138778340015,184
1.070141240883474,184
1.0911864592965577,185
1.0825906108009384,185
1.083529915334334,186
1.083529915334334,186
1.0816424696050657,186
1.0807642411072371,186
1.0794859252748648,186
1.085567614014482,186
1.0700657193830805,186
1.0700305792289475,186
1.0807642411072371,187
1.0803556013871973,187
1.080165461325463,187
1.080165461325463,187
1.080076989154738,187
1.0800358230536995,187
1.0800166684668864,187
1.0800077558376424,187
1.080003608791255,187
1.0797608010303947,187
1.0971496326291494,188
1.0879797240623432,188
1.0890599656062083,188
1.0890599656062083,188
1.091965643701874,188
1.085567614014482,188
1.0753612285152294,188
1.0953681144770728,188
1.0895626019965687,189
1.0974733842151034,189
1.0934773656752876,189
1.0916180182487114,189
1.0907528638911255,189
1.092497783666182,189
1.0858152187398744,189
1.0880528212796636,189
1.1053656407245853,190
1.0971496326291494,190
1.0897964787090033,190
1.0899053015432991,190
1.0963041508099636,190
1.0875863213718762,190
1.080003608791255,190
1.090695679170571,190
1.0852357007194426,190
1.0984771715447565,190
1.0907528638911255,190
1.0903503075685408,190
1.0903503075685408,190
1.0831885796281364,190
1.0890939777414275,190
1.0949254278430862,190
1.089955936808097,191
1.0899794973968076,191
1.1316685818570804,191
1.1040413911380995,191
1.1060614317969126,191
1.0921776461009718,191
1.0921776461009718,191
1.0999975860406217,191
1.0946518767847013,191
1.0953374601387345,192
1.108524520202553,192
1.1046384279197752,192
1.090162998111642,192
1.113028399907743,192
1.113028399907743,192
1.0949254278430862,192
1.0976388015753882,192
1.098901334373028,192
1.09948879088377,192
1.0997621343982182,192
1.099889321135491,192
1.099889321135491,192
1.099948501124344,192
1.0999760375731573,192
1.0999760375731573,192
1.0999888502827901,192
1.0999948120365821,192
1.0946518767847013,192
1.0975115182679216,192
1.098842109450064,192
1.0941142335271148,192
1.0972613528601665,192
1.0987257074858354,192
1.0987257074858354,192
1.1115315725866868,193
1.1191179294116964,193
1.1057159761484503,193
1.0963602587307821,193
1.1181992605110713,194
1.1130269327249358,194
1.1130269327249358,194
1.110571599369728,194
1.1102659651867346,194
1.1156740424895446,195
1.1126401319703851,195
1.11122845340582,195
1.110571599369728,195
1.1101237536013877,195
1.1100575825507257,195
1.1100267931608527,195
1.1396067208173772,195
1.1237760071963256,195
1.103653428387433,195
1.1247830917401394,196
1.1362075533517386,196
1.122194374574564,196
1.1100267931608527,196
1.1178407599289089,196
1.1394915106549388,196
1.1279968466042032,197
1.100769843021347,197
1.1270932079578326,197
1.1178407599289089,197
1.1178407599289089,197
1.2122744813614246,197
1.1417710976577249,198
1.1247830917401394,198
1.1117116995180667,198
1.1680605670687307,198
1.119532515693317,198
1.119532515693317,198
1.1197824795521005,198
1.1410873187442434,199
1.1191179294116964,199
1.1371864315585711,199
1.1548324808762918,199
1.1198987877355924,199
1.1198987877355924,199
1.1199529059333713,199
1.1667893781597352,201
1.108524520202553,201
1.187890045211483,202
1.156936238036903,202
1.17681134481892,203
1.1181992605110713,203
1.2742251159158013,203
1.183368753226503,203
1.2122744813614246,204
1.1467424592502478,205
1.3035472662891403,205
1.2117979090237065,205
1.1680605670687307,205
1.2088524696627796,205
1.2306046525229315,207
1.2000000551513699,208
1.2000000256619323,208
1.2000000119404972,208
1.2000000119404972,208
1.2000000055559132,208
1.2000000055559132,208
1.2000000025851665,208
1.194653001202878,208
1.1975120414596991,208
1.1975120414596991,209
1.204189352891198,209
1.2072963059002744,209
1.2314314317891317,209
1.2332060030657703,209
1.183368753226503,209
1.1498229402286726,209
1.2889396140884013,209
1.2087419711353977,210
1.2045802274386053,210
1.2045802274386053,210
1.2045802274386053,210
1.202131179827183,210
1.211322364607574,210
1.223233853711211,210
1.1733817121318264,210
1.2147616391693006,211
1.2175625907054757,211
1.218865873455258,211
1.218865873455258,211
1.2194722909187314,211
1.2197544569644858,211
1.2198857488255752,211
1.2252938389285402,211
1.225336551747415,211
1.2224830975280723,211
1.221155385279812,211
1.2098436007706965,211
1.2052682962519041,211
1.277309338246011,211
1.1975744211470774,211
1.2016954537857565,211
1.3451578946465124,211
1.211322364607574,212
1.2838372692057267,212
1.2122744813614246,212
1.2252938389285402,213
1.2331572232534498,213
1.2331572232534498,213
1.2170326379735883,213
1.2293132864491105,213
1.2243334721847712,213
1.2483060871307976,214
1.2828130432488858,215
1.3352646009924225,216
1.252244618841774,216
1.294347739234409,216
1.2958991053324973,217
1.519427602435333,219
1.3117400655983915,220
1.2306046525229315,220
1.478101543004337,221
1.391670468957075,221
1.313516939155667,222
1.313516939155667,222
1.2088524696627796,223
1.3377940541340914,223
1.5131090578127058,223
1.383118644600252,223
1.524710035085869,228
1.4447380206155653,231
1.4124522743367414,231
1.391276035320028,231
1.4209820312823276,232
1.440146283254656,235
1.5028099683790221,235
1.4566075733885926,235
1.5986116743569503,238
1.5191490120782891,238
1.6071923462615767,240
1.4910595987155115,240
1.554667503897712,240
1.4310098223419603,240
1.5641448703357141,240
1.6430884543578461,240
1.5199967095574358,241
1.4447380206155653,242
1.4965399464356224,242
1.5986116743569503,244
1.6127916479599178,245
1.608247478286759,245
1.684042551646829,245
1.6142670068576594,246
1.553168438290869,246
1.6641026634131606,246
1.6641026634131606,246
1.664602066480893,248
1.5765893415335595,248
1.4965399464356224,248
1.6951248617516932,248
1.6528276081672078,248
1.6665605793254548,249
1.6127916479599178,249
1.69150395379575,249
1.661423482186926,249
1.6270297895636054,249
1.6713939610839454,249
1.6119250151674958,249
1.6430884543578461,249
1.66809051161415,250
1.578212515054064,250
1.6651364858320643,250
1.684042551646829,252
1.6713939610839454,252
1.700370753522781,253
1.719119598173063,253
1.7027306100923596,253
1.6994386860802018,253
1.6119250151674958,253
1.6119250151674958,253
1.7043650687317708,254
1.7281287897011626,254
1.684042551646829,254
1.7328609017655747,254
1.7101356239139154,254
1.6940221058071447,254
1.6651364858320643,254
1.686042299993394,254
1.5986116743569503,254
1.7314199692861436,254
1.732563637560134,255
1.7525808605567303,255
1.7672418744170466,255
1.7216041338209251,255
1.7207464034668765,255
1.7203473015331374,255
1.7201615994033688,255
1.7201615994033688,255
1.7093811922023874,255
1.739823325847951,255
1.7399177935170518,255
1.7399177935170518,255
1.7321472428602172,255
1.725652112102859,255
1.725652112102859,255
1.725652112102859,255
1.72262992776146,255
1.7212237053874073,255
1.7205693901167605,255
1.7149179372213286,255
1.7122883161890843,255
1.700370753522781,255
1.7366781775915219,255
1.7331073560333352,255
1.726098852762311,255
1.726098852762311,255
1.7228377961903032,255
1.7228377961903032,255
1.710626426567348,255
1.7102914762817871,255
1.724937349029926,255
1.724937349029926,255
1.7276443485036244,255
1.7235569153587362,255
1.71630803271642,255
1.7129351276229503,255
1.7060187148829589,255
1.7060187148829589,255
1.7081475080350406,255
1.7037910354887043,255
1.7037910354887043,255
1.696416968812894,255
1.6929858155886395,255
1.686042299993394,255
1.7173115528759748,255
1.7240960655531912,255
1.7165588993018996,255
1.713051855845174,255
1.7114200285247594,255
1.7053137392725706,255
1.7053137392725706,255
1.7024724828835271,255
1.695803446285705,255
1.6659653435567385,255
1.6994386860802018,255
1.7104328206331179,255
1.7102013914405898,255
1.7100937074373064,255
1.7046966020705785,255
1.70218532894344,255
1.6956698335573828,255
1.6956698335573828,255
1.6926381735542502,255
1.6912275421547927,255
1.6905711753646249,255
1.6849187678971598,255
1.6715947027025484,255
1.7416420782073088,255
1.7300700589898605,255
1.6926035984479821,255
1.6430884543578461,255
1.7525808605567303,256
1.7633696441662519,256
1.7562208954305571,256
1.7528945826438382,256
1.756693849304178,256
1.756693849304178,256
1.753114648081234,256
1.7461022457521982,256
1.7428393749484978,256
1.741321161163536,256
1.741321161163536,256
1.741321161163536,256
1.741321161163536,256
1.7349390367954547,256
1.7520487117088428,256
1.7563002655581246,256
1.7475845135641954,256
1.7435290741614202,256
1.7435290741614202,256
