Deformação : Distância inicial Axial (Fonte de Deformação);"-19,994";mm
Dimensão : Altura da bigorna;"20,000";mm
Dimensão : Área;"304,805";mm^2
Máximo Esforço à compressiva : Carga compressivaemMáximo Esforço à compressiva;"4,951";N
Máximo Esforço à compressiva : Deformaçao compressivaemMáximo Esforço à compressiva;"2,187";%
Máximo Esforço à compressiva : EnergiaemMáximo Esforço à compressiva;"0,001";J
Máximo Esforço à compressiva : Máximo Esforço à compressiva;"0,016";MPa
Máximo Esforço à compressiva : Extensão compressivaemMáximo Esforço à compressiva;"0,437";mm
Máximo Esforço à compressiva : TempoemMáximo Esforço à compressiva;"26,26000";sec
Máximo Extensão compressiva : Carga compressivaemMáximo Extensão compressiva;"0,000";N
Máximo Extensão compressiva : Deformaçao compressivaemMáximo Extensão compressiva;"2,923";%
Máximo Extensão compressiva : EnergiaemMáximo Extensão compressiva;"0,001";J
Máximo Extensão compressiva : Máximo Extensão compressiva;"0,584";mm
Máximo Extensão compressiva : TempoemMáximo Extensão compressiva;"35,08400";sec
Módulo (Automático) : Módulo (Automático);"7,943";MPa

Tempo;Extensão;Carga;Deformaçao compressiva;Esforço à compressiva;Extensão compressiva;Carga compressiva
(sec);(mm);(N);(mm/mm);(MPa);(mm);(N)
"23,02400";"-0,38962";"-4,08861";"0,019";"0,013";"0,384";"4,089"
"23,04200";"-0,38984";"-4,06210";"0,019";"0,013";"0,384";"4,062"
"23,14200";"-0,39139";"-4,04622";"0,019";"0,013";"0,385";"4,046"
"23,18200";"-0,39209";"-4,07136";"0,019";"0,013";"0,386";"4,071"
"23,28200";"-0,39380";"-4,07452";"0,019";"0,013";"0,388";"4,075"
"23,38200";"-0,39546";"-4,06687";"0,019";"0,013";"0,389";"4,067"
"23,48200";"-0,39707";"-4,05855";"0,020";"0,013";"0,391";"4,059"
"23,51000";"-0,39761";"-4,03226";"0,020";"0,013";"0,391";"4,032"
"23,59800";"-0,39927";"-4,05782";"0,020";"0,013";"0,393";"4,058"
"23,66000";"-0,40018";"-4,08370";"0,020";"0,013";"0,394";"4,084"
"23,76000";"-0,40168";"-4,10402";"0,020";"0,013";"0,396";"4,104"
"23,80200";"-0,40243";"-4,13001";"0,020";"0,014";"0,396";"4,130"
"23,82600";"-0,40280";"-4,15646";"0,020";"0,014";"0,397";"4,156"
"23,88000";"-0,40377";"-4,18222";"0,020";"0,014";"0,398";"4,182"
"23,92800";"-0,40457";"-4,15668";"0,020";"0,014";"0,398";"4,157"
"23,94400";"-0,40484";"-4,13009";"0,020";"0,014";"0,399";"4,130"
"23,96800";"-0,40527";"-4,10410";"0,020";"0,013";"0,399";"4,104"
"24,02400";"-0,40618";"-4,07882";"0,020";"0,013";"0,400";"4,079"
"24,05200";"-0,40661";"-4,05307";"0,020";"0,013";"0,400";"4,053"
"24,06600";"-0,40682";"-4,02738";"0,020";"0,013";"0,401";"4,027"
"24,08000";"-0,40704";"-4,00127";"0,020";"0,013";"0,401";"4,001"
"24,10400";"-0,40746";"-3,97551";"0,020";"0,013";"0,401";"3,976"
"24,18600";"-0,40896";"-3,94906";"0,020";"0,013";"0,403";"3,949"
"24,28600";"-0,41052";"-3,95868";"0,020";"0,013";"0,404";"3,959"
"24,31200";"-0,41089";"-3,98593";"0,020";"0,013";"0,405";"3,986"
"24,33200";"-0,41121";"-4,01257";"0,020";"0,013";"0,405";"4,013"
"24,34800";"-0,41148";"-4,04120";"0,020";"0,013";"0,405";"4,041"
"24,36000";"-0,41170";"-4,06665";"0,020";"0,013";"0,406";"4,067"
"24,37400";"-0,41191";"-4,09534";"0,020";"0,013";"0,406";"4,095"
"24,38800";"-0,41218";"-4,12057";"0,020";"0,014";"0,406";"4,121"
"24,47200";"-0,41362";"-4,14786";"0,020";"0,014";"0,408";"4,148"
"24,57200";"-0,41534";"-4,17176";"0,020";"0,014";"0,409";"4,172"
"24,61200";"-0,41598";"-4,14498";"0,021";"0,014";"0,410";"4,145"
"24,63000";"-0,41625";"-4,11892";"0,021";"0,014";"0,410";"4,119"
"24,64800";"-0,41652";"-4,09217";"0,021";"0,013";"0,410";"4,092"
"24,68600";"-0,41716";"-4,06630";"0,021";"0,013";"0,411";"4,066"
"24,71200";"-0,41759";"-4,04049";"0,021";"0,013";"0,411";"4,040"
"24,73800";"-0,41802";"-4,01492";"0,021";"0,013";"0,412";"4,015"
"24,79800";"-0,41920";"-3,98881";"0,021";"0,013";"0,413";"3,989"
"24,83400";"-0,41984";"-3,96360";"0,021";"0,013";"0,414";"3,964"
"24,93400";"-0,42129";"-3,93978";"0,021";"0,013";"0,415";"3,940"
"24,99400";"-0,42225";"-3,91356";"0,021";"0,013";"0,416";"3,914"
"25,09400";"-0,42396";"-3,90488";"0,021";"0,013";"0,418";"3,905"
"25,19400";"-0,42568";"-3,92926";"0,021";"0,013";"0,420";"3,929"
"25,22400";"-0,42616";"-3,95462";"0,021";"0,013";"0,420";"3,955"
"25,27600";"-0,42702";"-3,98082";"0,021";"0,013";"0,421";"3,981"
"25,29000";"-0,42723";"-4,00589";"0,021";"0,013";"0,421";"4,006"
"25,30200";"-0,42745";"-4,03429";"0,021";"0,013";"0,421";"4,034"
"25,31400";"-0,42766";"-4,06085";"0,021";"0,013";"0,422";"4,061"
"25,39800";"-0,42916";"-4,08747";"0,021";"0,013";"0,423";"4,087"
"25,41400";"-0,42948";"-4,11425";"0,021";"0,013";"0,423";"4,114"
"25,49800";"-0,43077";"-4,14098";"0,021";"0,014";"0,425";"4,141"
"25,52000";"-0,43109";"-4,16684";"0,021";"0,014";"0,425";"4,167"
"25,55800";"-0,43168";"-4,19346";"0,021";"0,014";"0,426";"4,193"
"25,58000";"-0,43205";"-4,21999";"0,021";"0,014";"0,426";"4,220"
"25,60000";"-0,43237";"-4,24536";"0,021";"0,014";"0,426";"4,245"
"25,62800";"-0,43286";"-4,27130";"0,021";"0,014";"0,427";"4,271"
"25,67400";"-0,43361";"-4,29667";"0,021";"0,014";"0,427";"4,297"
"25,69600";"-0,43398";"-4,32323";"0,021";"0,014";"0,428";"4,323"
"25,72200";"-0,43446";"-4,34836";"0,021";"0,014";"0,428";"4,348"
"25,75200";"-0,43500";"-4,32050";"0,021";"0,014";"0,429";"4,321"
"25,81200";"-0,43602";"-4,34579";"0,022";"0,014";"0,430";"4,346"
"25,83600";"-0,43639";"-4,37185";"0,022";"0,014";"0,430";"4,372"
"25,85400";"-0,43666";"-4,39780";"0,022";"0,014";"0,431";"4,398"
"25,94000";"-0,43811";"-4,42299";"0,022";"0,015";"0,432";"4,423"
"25,96400";"-0,43848";"-4,44801";"0,022";"0,015";"0,432";"4,448"
"25,98400";"-0,43886";"-4,47325";"0,022";"0,015";"0,433";"4,473"
"26,00200";"-0,43923";"-4,50077";"0,022";"0,015";"0,433";"4,501"
"26,01600";"-0,43950";"-4,52683";"0,022";"0,015";"0,433";"4,527"
"26,02800";"-0,43971";"-4,55243";"0,022";"0,015";"0,434";"4,552"
"26,04000";"-0,43993";"-4,57864";"0,022";"0,015";"0,434";"4,579"
"26,05400";"-0,44014";"-4,60365";"0,022";"0,015";"0,434";"4,604"
"26,07200";"-0,44041";"-4,62920";"0,022";"0,015";"0,434";"4,629"
"26,09600";"-0,44073";"-4,65424";"0,022";"0,015";"0,435";"4,654"
"26,11600";"-0,44105";"-4,67953";"0,022";"0,015";"0,435";"4,680"
"26,13200";"-0,44127";"-4,70793";"0,022";"0,015";"0,435";"4,708"
"26,14200";"-0,44143";"-4,73332";"0,022";"0,016";"0,435";"4,733"
"26,15200";"-0,44159";"-4,76329";"0,022";"0,016";"0,435";"4,763"
"26,16200";"-0,44175";"-4,79356";"0,022";"0,016";"0,436";"4,794"
"26,17200";"-0,44191";"-4,82083";"0,022";"0,016";"0,436";"4,821"
"26,18400";"-0,44207";"-4,84648";"0,022";"0,016";"0,436";"4,846"
"26,20000";"-0,44234";"-4,87259";"0,022";"0,016";"0,436";"4,873"
"26,21600";"-0,44261";"-4,89973";"0,022";"0,016";"0,436";"4,900"
"26,23200";"-0,44293";"-4,92632";"0,022";"0,016";"0,437";"4,926"
"26,26000";"-0,44341";"-4,95137";"0,022";"0,016";"0,437";"4,951"
"26,29000";"-0,44389";"-4,92539";"0,022";"0,016";"0,438";"4,925"
"26,38600";"-0,44561";"-4,89980";"0,022";"0,016";"0,439";"4,900"
"26,40600";"-0,44593";"-4,87255";"0,022";"0,016";"0,440";"4,873"
"26,42400";"-0,44620";"-4,84724";"0,022";"0,016";"0,440";"4,847"
"26,45400";"-0,44668";"-4,82193";"0,022";"0,016";"0,441";"4,822"
"26,47200";"-0,44700";"-4,79364";"0,022";"0,016";"0,441";"4,794"
"26,48400";"-0,44716";"-4,76858";"0,022";"0,016";"0,441";"4,769"
"26,50000";"-0,44743";"-4,74114";"0,022";"0,016";"0,441";"4,741"
"26,53600";"-0,44802";"-4,71585";"0,022";"0,015";"0,442";"4,716"
"26,57200";"-0,44866";"-4,69032";"0,022";"0,015";"0,443";"4,690"
"26,67200";"-0,45048";"-4,71610";"0,022";"0,015";"0,444";"4,716"
"26,69200";"-0,45075";"-4,74149";"0,022";"0,016";"0,445";"4,741"
"26,71400";"-0,45107";"-4,76871";"0,022";"0,016";"0,445";"4,769"
"26,74000";"-0,45139";"-4,79450";"0,022";"0,016";"0,445";"4,794"
"26,77800";"-0,45198";"-4,76683";"0,022";"0,016";"0,446";"4,767"
"26,79000";"-0,45220";"-4,73687";"0,022";"0,016";"0,446";"4,737"
"26,80000";"-0,45236";"-4,70667";"0,022";"0,015";"0,446";"4,707"
"26,80800";"-0,45246";"-4,68078";"0,022";"0,015";"0,446";"4,681"
"26,81800";"-0,45262";"-4,65004";"0,022";"0,015";"0,447";"4,650"
"26,82800";"-0,45284";"-4,62294";"0,022";"0,015";"0,447";"4,623"
"26,84000";"-0,45305";"-4,59528";"0,022";"0,015";"0,447";"4,595"
"26,85600";"-0,45332";"-4,56778";"0,022";"0,015";"0,447";"4,568"
"26,88000";"-0,45375";"-4,54252";"0,022";"0,015";"0,448";"4,543"
"26,91200";"-0,45429";"-4,51645";"0,022";"0,015";"0,448";"4,516"
"26,92800";"-0,45455";"-4,48905";"0,022";"0,015";"0,448";"4,489"
"26,94000";"-0,45477";"-4,46152";"0,022";"0,015";"0,449";"4,462"
"26,95000";"-0,45498";"-4,43612";"0,022";"0,015";"0,449";"4,436"
"26,96000";"-0,45514";"-4,40732";"0,022";"0,014";"0,449";"4,407"
"26,96800";"-0,45530";"-4,37939";"0,022";"0,014";"0,449";"4,379"
"26,97400";"-0,45536";"-4,35414";"0,022";"0,014";"0,449";"4,354"
"26,98000";"-0,45552";"-4,32489";"0,022";"0,014";"0,449";"4,325"
"26,98600";"-0,45557";"-4,29178";"0,022";"0,014";"0,449";"4,292"
"26,99200";"-0,45568";"-4,25496";"0,022";"0,014";"0,450";"4,255"
"26,99600";"-0,45579";"-4,22835";"0,022";"0,014";"0,450";"4,228"
"27,00000";"-0,45584";"-4,19999";"0,022";"0,014";"0,450";"4,200"
"27,00400";"-0,45589";"-4,16990";"0,022";"0,014";"0,450";"4,170"
"27,00800";"-0,45595";"-4,13812";"0,022";"0,014";"0,450";"4,138"
"27,01200";"-0,45605";"-4,10478";"0,023";"0,013";"0,450";"4,105"
"27,01600";"-0,45611";"-4,06993";"0,023";"0,013";"0,450";"4,070"
"27,02000";"-0,45616";"-4,03370";"0,023";"0,013";"0,450";"4,034"
"27,02400";"-0,45621";"-3,99653";"0,023";"0,013";"0,450";"3,997"
"27,02800";"-0,45627";"-3,95881";"0,023";"0,013";"0,450";"3,959"
"27,03200";"-0,45632";"-3,92069";"0,023";"0,013";"0,450";"3,921"
"27,03600";"-0,45643";"-3,88226";"0,023";"0,013";"0,450";"3,882"
"27,04000";"-0,45648";"-3,84339";"0,023";"0,013";"0,450";"3,843"
"27,04400";"-0,45654";"-3,80408";"0,023";"0,012";"0,450";"3,804"
"27,04800";"-0,45659";"-3,76432";"0,023";"0,012";"0,450";"3,764"
"27,05200";"-0,45664";"-3,72429";"0,023";"0,012";"0,451";"3,724"
"27,05600";"-0,45670";"-3,68426";"0,023";"0,012";"0,451";"3,684"
"27,06000";"-0,45675";"-3,64472";"0,023";"0,012";"0,451";"3,645"
"27,06400";"-0,45680";"-3,60611";"0,023";"0,012";"0,451";"3,606"
"27,06800";"-0,45691";"-3,56930";"0,023";"0,012";"0,451";"3,569"
"27,07200";"-0,45696";"-3,53514";"0,023";"0,012";"0,451";"3,535"
"27,07600";"-0,45702";"-3,50425";"0,023";"0,011";"0,451";"3,504"
"27,08000";"-0,45707";"-3,47680";"0,023";"0,011";"0,451";"3,477"
"27,08600";"-0,45718";"-3,44221";"0,023";"0,011";"0,451";"3,442"
"27,09200";"-0,45729";"-3,41535";"0,023";"0,011";"0,451";"3,415"
"27,10000";"-0,45739";"-3,39000";"0,023";"0,011";"0,451";"3,390"
"27,11400";"-0,45761";"-3,36323";"0,023";"0,011";"0,451";"3,363"
"27,13000";"-0,45787";"-3,33813";"0,023";"0,011";"0,452";"3,338"
"27,14200";"-0,45809";"-3,31260";"0,023";"0,011";"0,452";"3,313"
"27,15200";"-0,45825";"-3,28552";"0,023";"0,011";"0,452";"3,286"
"27,16000";"-0,45841";"-3,25971";"0,023";"0,011";"0,452";"3,260"
"27,16800";"-0,45852";"-3,22920";"0,023";"0,011";"0,452";"3,229"
"27,17400";"-0,45868";"-3,20226";"0,023";"0,011";"0,453";"3,202"
"27,18000";"-0,45879";"-3,17061";"0,023";"0,010";"0,453";"3,171"
"27,18600";"-0,45889";"-3,13360";"0,023";"0,010";"0,453";"3,134"
"27,19000";"-0,45895";"-3,10547";"0,023";"0,010";"0,453";"3,105"
"27,19400";"-0,45900";"-3,07419";"0,023";"0,010";"0,453";"3,074"
"27,19800";"-0,45911";"-3,03954";"0,023";"0,010";"0,453";"3,040"
"27,20200";"-0,45916";"-3,00136";"0,023";"0,010";"0,453";"3,001"
"27,20600";"-0,45927";"-2,95971";"0,023";"0,010";"0,453";"2,960"
"27,21000";"-0,45932";"-2,91467";"0,023";"0,010";"0,453";"2,915"
"27,21400";"-0,45937";"-2,86658";"0,023";"0,009";"0,453";"2,867"
"27,21600";"-0,45943";"-2,84153";"0,023";"0,009";"0,453";"2,842"
"27,21800";"-0,45948";"-2,81594";"0,023";"0,009";"0,453";"2,816"
"27,22000";"-0,45954";"-2,78989";"0,023";"0,009";"0,453";"2,790"
"27,22200";"-0,45954";"-2,76344";"0,023";"0,009";"0,453";"2,763"
"27,22400";"-0,45959";"-2,73666";"0,023";"0,009";"0,453";"2,737"
"27,22600";"-0,45964";"-2,70982";"0,023";"0,009";"0,454";"2,710"
"27,22800";"-0,45964";"-2,68333";"0,023";"0,009";"0,454";"2,683"
"27,23000";"-0,45970";"-2,65746";"0,023";"0,009";"0,454";"2,657"
"27,23200";"-0,45975";"-2,63199";"0,023";"0,009";"0,454";"2,632"
"27,23400";"-0,45980";"-2,60658";"0,023";"0,009";"0,454";"2,607"
"27,23600";"-0,45980";"-2,58131";"0,023";"0,008";"0,454";"2,581"
"27,24000";"-0,45991";"-2,53207";"0,023";"0,008";"0,454";"2,532"
"27,24400";"-0,45996";"-2,48436";"0,023";"0,008";"0,454";"2,484"
"27,24800";"-0,46007";"-2,43896";"0,023";"0,008";"0,454";"2,439"
"27,25200";"-0,46012";"-2,39553";"0,023";"0,008";"0,454";"2,396"
"27,25600";"-0,46018";"-2,35395";"0,023";"0,008";"0,454";"2,354"
"27,26000";"-0,46029";"-2,31449";"0,023";"0,008";"0,454";"2,314"
"27,26400";"-0,46034";"-2,27693";"0,023";"0,007";"0,454";"2,277"
"27,26800";"-0,46039";"-2,24148";"0,023";"0,007";"0,454";"2,241"
"27,27200";"-0,46045";"-2,20792";"0,023";"0,007";"0,454";"2,208"
"27,27600";"-0,46055";"-2,17616";"0,023";"0,007";"0,454";"2,176"
"27,28000";"-0,46061";"-2,14591";"0,023";"0,007";"0,454";"2,146"
"27,28400";"-0,46066";"-2,11701";"0,023";"0,007";"0,455";"2,117"
"27,28800";"-0,46071";"-2,08920";"0,023";"0,007";"0,455";"2,089"
"27,29200";"-0,46077";"-2,06243";"0,023";"0,007";"0,455";"2,062"
"27,29600";"-0,46082";"-2,03661";"0,023";"0,007";"0,455";"2,037"
"27,30200";"-0,46093";"-1,99955";"0,023";"0,007";"0,455";"2,000"
"27,30800";"-0,46098";"-1,96406";"0,023";"0,006";"0,455";"1,964"
"27,31400";"-0,46109";"-1,92990";"0,023";"0,006";"0,455";"1,930"
"27,32000";"-0,46114";"-1,89746";"0,023";"0,006";"0,455";"1,897"
"27,32600";"-0,46125";"-1,86767";"0,023";"0,006";"0,455";"1,868"
"27,33200";"-0,46130";"-1,84140";"0,023";"0,006";"0,455";"1,841"
"27,34000";"-0,46146";"-1,81202";"0,023";"0,006";"0,455";"1,812"
"27,35000";"-0,46157";"-1,78352";"0,023";"0,006";"0,455";"1,784"
"27,36400";"-0,46179";"-1,75604";"0,023";"0,006";"0,456";"1,756"
"27,38600";"-0,46211";"-1,73056";"0,023";"0,006";"0,456";"1,731"
"27,43000";"-0,46286";"-1,75726";"0,023";"0,006";"0,457";"1,757"
"27,44400";"-0,46307";"-1,78305";"0,023";"0,006";"0,457";"1,783"
"27,45800";"-0,46334";"-1,80862";"0,023";"0,006";"0,457";"1,809"
"27,48200";"-0,46371";"-1,83472";"0,023";"0,006";"0,458";"1,835"
"27,50400";"-0,46409";"-1,86312";"0,023";"0,006";"0,458";"1,863"
"27,51800";"-0,46436";"-1,89223";"0,023";"0,006";"0,458";"1,892"
"27,53200";"-0,46462";"-1,91783";"0,023";"0,006";"0,459";"1,918"
"27,54800";"-0,46489";"-1,94327";"0,023";"0,006";"0,459";"1,943"
"27,56400";"-0,46521";"-1,97086";"0,023";"0,006";"0,459";"1,971"
"27,58200";"-0,46554";"-1,99728";"0,023";"0,007";"0,459";"1,997"
"27,60400";"-0,46591";"-2,02329";"0,023";"0,007";"0,460";"2,023"
"27,61800";"-0,46612";"-2,05150";"0,023";"0,007";"0,460";"2,051"
"27,63000";"-0,46634";"-2,07982";"0,023";"0,007";"0,460";"2,080"
"27,64400";"-0,46655";"-2,10692";"0,023";"0,007";"0,460";"2,107"
"27,71200";"-0,46762";"-2,08172";"0,023";"0,007";"0,462";"2,082"
"27,73200";"-0,46795";"-2,05497";"0,023";"0,007";"0,462";"2,055"
"27,74600";"-0,46816";"-2,02545";"0,023";"0,007";"0,462";"2,025"
"27,75600";"-0,46832";"-2,00043";"0,023";"0,007";"0,462";"2,000"
"27,76600";"-0,46848";"-1,97450";"0,023";"0,006";"0,462";"1,975"
"27,77600";"-0,46870";"-1,94897";"0,023";"0,006";"0,463";"1,949"
"27,78800";"-0,46891";"-1,91910";"0,023";"0,006";"0,463";"1,919"
"27,79800";"-0,46907";"-1,89391";"0,023";"0,006";"0,463";"1,894"
"27,81000";"-0,46929";"-1,86419";"0,023";"0,006";"0,463";"1,864"
"27,82200";"-0,46950";"-1,83593";"0,023";"0,006";"0,463";"1,836"
"27,83400";"-0,46971";"-1,80823";"0,023";"0,006";"0,464";"1,808"
"27,84600";"-0,46998";"-1,77966";"0,023";"0,006";"0,464";"1,780"
"27,85800";"-0,47020";"-1,74952";"0,023";"0,006";"0,464";"1,750"
"27,86800";"-0,47041";"-1,72192";"0,023";"0,006";"0,464";"1,722"
"27,87800";"-0,47057";"-1,69161";"0,023";"0,006";"0,464";"1,692"
"27,88600";"-0,47068";"-1,66550";"0,023";"0,005";"0,465";"1,665"
"27,89400";"-0,47084";"-1,63761";"0,023";"0,005";"0,465";"1,638"
"27,90200";"-0,47095";"-1,60820";"0,023";"0,005";"0,465";"1,608"
"27,91000";"-0,47105";"-1,57762";"0,023";"0,005";"0,465";"1,578"
"27,91800";"-0,47116";"-1,54621";"0,023";"0,005";"0,465";"1,546"
"27,92600";"-0,47127";"-1,51400";"0,023";"0,005";"0,465";"1,514"
"27,93400";"-0,47137";"-1,48052";"0,023";"0,005";"0,465";"1,481"
"27,94000";"-0,47148";"-1,45445";"0,023";"0,005";"0,465";"1,454"
"27,94600";"-0,47154";"-1,42791";"0,023";"0,005";"0,465";"1,428"
"27,95200";"-0,47164";"-1,40103";"0,023";"0,005";"0,466";"1,401"
"27,95800";"-0,47175";"-1,37395";"0,023";"0,005";"0,466";"1,374"
"27,96400";"-0,47180";"-1,34668";"0,023";"0,004";"0,466";"1,347"
"27,97000";"-0,47191";"-1,31919";"0,023";"0,004";"0,466";"1,319"
"27,97600";"-0,47202";"-1,29151";"0,023";"0,004";"0,466";"1,292"
"27,98200";"-0,47207";"-1,26393";"0,023";"0,004";"0,466";"1,264"
"27,98800";"-0,47218";"-1,23680";"0,023";"0,004";"0,466";"1,237"
"27,99400";"-0,47229";"-1,21037";"0,023";"0,004";"0,466";"1,210"
"28,00000";"-0,47239";"-1,18465";"0,023";"0,004";"0,466";"1,185"
"28,00800";"-0,47250";"-1,15156";"0,023";"0,004";"0,466";"1,152"
"28,01600";"-0,47261";"-1,12051";"0,023";"0,004";"0,466";"1,121"
"28,02400";"-0,47277";"-1,09171";"0,023";"0,004";"0,467";"1,092"
"28,03200";"-0,47287";"-1,06498";"0,023";"0,003";"0,467";"1,065"
"28,04000";"-0,47304";"-1,03971";"0,023";"0,003";"0,467";"1,040"
"28,05000";"-0,47320";"-1,00996";"0,023";"0,003";"0,467";"1,010"
"28,06000";"-0,47336";"-0,98279";"0,023";"0,003";"0,467";"0,983"
"28,07200";"-0,47357";"-0,95484";"0,023";"0,003";"0,467";"0,955"
"28,08600";"-0,47379";"-0,92965";"0,023";"0,003";"0,468";"0,930"
"28,10600";"-0,47411";"-0,90419";"0,023";"0,003";"0,468";"0,904"
"28,13400";"-0,47459";"-0,87784";"0,023";"0,003";"0,468";"0,878"
"28,21400";"-0,47604";"-0,85198";"0,024";"0,003";"0,470";"0,852"
"28,25000";"-0,47668";"-0,82527";"0,024";"0,003";"0,471";"0,825"
"28,26800";"-0,47695";"-0,79894";"0,024";"0,003";"0,471";"0,799"
"28,28400";"-0,47721";"-0,77354";"0,024";"0,003";"0,471";"0,774"
"28,30200";"-0,47748";"-0,74844";"0,024";"0,002";"0,471";"0,748"
"28,32200";"-0,47780";"-0,72325";"0,024";"0,002";"0,472";"0,723"
"28,34400";"-0,47812";"-0,69796";"0,024";"0,002";"0,472";"0,698"
"28,36800";"-0,47855";"-0,67233";"0,024";"0,002";"0,472";"0,672"
"28,38800";"-0,47887";"-0,64679";"0,024";"0,002";"0,473";"0,647"
"28,40600";"-0,47920";"-0,62077";"0,024";"0,002";"0,473";"0,621"
"28,43200";"-0,47968";"-0,59523";"0,024";"0,002";"0,474";"0,595"
"28,50800";"-0,48102";"-0,62062";"0,024";"0,002";"0,475";"0,621"
"28,56200";"-0,48182";"-0,64565";"0,024";"0,002";"0,476";"0,646"
"28,66200";"-0,48337";"-0,65298";"0,024";"0,002";"0,477";"0,653"
"28,76200";"-0,48509";"-0,63595";"0,024";"0,002";"0,479";"0,636"
"28,81800";"-0,48611";"-0,60945";"0,024";"0,002";"0,480";"0,609"
"28,84200";"-0,48654";"-0,58323";"0,024";"0,002";"0,480";"0,583"
"28,86400";"-0,48691";"-0,55821";"0,024";"0,002";"0,481";"0,558"
"28,88600";"-0,48723";"-0,53124";"0,024";"0,002";"0,481";"0,531"
"28,90400";"-0,48755";"-0,50407";"0,024";"0,002";"0,481";"0,504"
"28,92400";"-0,48787";"-0,47699";"0,024";"0,002";"0,482";"0,477"
"28,99200";"-0,48895";"-0,45120";"0,024";"0,001";"0,483";"0,451"
"29,02400";"-0,48954";"-0,42512";"0,024";"0,001";"0,483";"0,425"
"29,10000";"-0,49093";"-0,39962";"0,024";"0,001";"0,485";"0,400"
"29,14000";"-0,49152";"-0,37410";"0,024";"0,001";"0,485";"0,374"
"29,17000";"-0,49195";"-0,34792";"0,024";"0,001";"0,486";"0,348"
"29,22000";"-0,49270";"-0,32240";"0,024";"0,001";"0,487";"0,322"
"29,24200";"-0,49307";"-0,29701";"0,024";"0,001";"0,487";"0,297"
"29,26600";"-0,49345";"-0,27138";"0,024";"0,001";"0,487";"0,271"
"29,31600";"-0,49430";"-0,24587";"0,024";"0,001";"0,488";"0,246"
"29,35800";"-0,49500";"-0,22052";"0,024";"0,001";"0,489";"0,221"
"29,38600";"-0,49548";"-0,19503";"0,024";"0,001";"0,489";"0,195"
"29,41800";"-0,49607";"-0,16915";"0,025";"0,001";"0,490";"0,169"
"29,45800";"-0,49677";"-0,14375";"0,025";"0,000";"0,491";"0,144"
"29,49200";"-0,49736";"-0,11858";"0,025";"0,000";"0,491";"0,119"
"29,51200";"-0,49768";"-0,09353";"0,025";"0,000";"0,492";"0,094"
"29,54200";"-0,49816";"-0,06847";"0,025";"0,000";"0,492";"0,068"
"29,57400";"-0,49864";"-0,04344";"0,025";"0,000";"0,493";"0,043"
"29,66800";"-0,50030";"-0,01833";"0,025";"0,000";"0,494";"0,018"
"29,76800";"-0,50196";"-0,00604";"0,025";"0,000";"0,496";"0,006"
"29,86800";"-0,50352";"-0,00223";"0,025";"0,000";"0,497";"0,002"
"29,96800";"-0,50518";"-0,00590";"0,025";"0,000";"0,499";"0,006"
"30,06800";"-0,50695";"-0,00167";"0,025";"0,000";"0,501";"0,002"
"30,16800";"-0,50855";"-0,00004";"0,025";"0,000";"0,502";"0,000"
"30,26800";"-0,51027";"-0,00007";"0,025";"0,000";"0,504";"0,000"
"30,36800";"-0,51204";"-0,00003";"0,025";"0,000";"0,506";"0,000"
"30,46800";"-0,51348";"-0,00009";"0,025";"0,000";"0,507";"0,000"
"30,56800";"-0,51514";"-0,00014";"0,025";"0,000";"0,509";"0,000"
"30,66800";"-0,51696";"0,00001";"0,026";"0,000";"0,511";"0,000"
"30,76800";"-0,51857";"0,00063";"0,026";"0,000";"0,512";"-0,001"
"30,86800";"-0,52023";"0,00018";"0,026";"0,000";"0,514";"0,000"
"30,96800";"-0,52205";"0,00024";"0,026";"0,000";"0,516";"0,000"
"31,06800";"-0,52350";"-0,00005";"0,026";"0,000";"0,517";"0,000"
"31,16800";"-0,52516";"-0,00008";"0,026";"0,000";"0,519";"0,000"
"31,26800";"-0,52693";"-0,00009";"0,026";"0,000";"0,521";"0,000"
"31,36800";"-0,52859";"-0,00008";"0,026";"0,000";"0,522";"0,000"
"31,46800";"-0,53020";"-0,00008";"0,026";"0,000";"0,524";"0,000"
"31,56800";"-0,53207";"-0,00007";"0,026";"0,000";"0,526";"0,000"
"31,66800";"-0,53352";"0,00001";"0,026";"0,000";"0,527";"0,000"
"31,76800";"-0,53518";"0,00000";"0,026";"0,000";"0,529";"0,000"
"31,86800";"-0,53689";"0,00006";"0,027";"0,000";"0,531";"0,000"
"31,96800";"-0,53861";"0,00003";"0,027";"0,000";"0,532";"0,000"
"32,06800";"-0,54021";"0,00004";"0,027";"0,000";"0,534";"0,000"
"32,16800";"-0,54204";"0,00000";"0,027";"0,000";"0,536";"0,000"
"32,26800";"-0,54354";"-0,00004";"0,027";"0,000";"0,537";"0,000"
"32,36800";"-0,54520";"-0,00001";"0,027";"0,000";"0,539";"0,000"
"32,46800";"-0,54691";"-0,00006";"0,027";"0,000";"0,541";"0,000"
"32,56800";"-0,54857";"-0,00011";"0,027";"0,000";"0,542";"0,000"
"32,66800";"-0,55018";"0,00001";"0,027";"0,000";"0,544";"0,000"
"32,76800";"-0,55205";"-0,00001";"0,027";"0,000";"0,546";"0,000"
"32,86800";"-0,55355";"0,00009";"0,027";"0,000";"0,547";"0,000"
"32,96800";"-0,55516";"0,00011";"0,027";"0,000";"0,549";"0,000"
"33,06800";"-0,55693";"0,00003";"0,028";"0,000";"0,551";"0,000"
