Voltage,Angle
1.0601262869001218,181
1.0547117612946266,181
1.0521923825303898,181
1.0510201155913905,181
1.0510201155913905,181
1.0504746597846741,181
1.0502208591978088,181
1.0501027657847404,181
1.0553948169196397,181
1.0632042083127085,181
1.0717629204816712,183
1.0632042083127085,184
1.0676275835382723,184
1.0635491146203582,184
1.0616514030328528,184
1.0607683978311864,184
1.0607683978311864,184
1.060357535510851,184
1.065513361273199,184
1.070955922920835,185
1.070955922920835,185
1.0704447909350645,185
1.0702069612220855,185
1.0700962990566363,185
1.0852802933197316,185
1.0786063670004196,185
1.079489071466483,186
1.0744152649533545,186
1.072054422782796,186
1.070044807951053,186
1.070020849139625,186
1.070020849139625,186
1.083739156328512,186
1.0763928294396568,186
1.0963495376145542,187
1.0835397417631598,187
1.0816470418423982,187
1.0807663685692679,187
1.0807663685692679,187
1.0803565912952804,187
1.080165921929694,187
1.0800772034738866,187
1.0800359227763994,187
1.0800167148678588,187
1.0800077774280146,187
1.0800077774280146,187
1.0800036188372553,187
1.0800016838449749,187
1.080000783493067,187
1.0906943645593241,187
1.1544870878294535,187
1.0963495376145542,188
1.0963495376145542,188
1.0903934482408832,188
1.070020849139625,188
1.0885334730240017,188
1.0963495376145542,189
1.1023370905671253,189
1.0786063670004196,189
1.1193275642716691,190
1.1036461156556077,190
1.083739156328512,190
1.1256549181279032,191
1.1280057824352574,192
1.1280057824352574,192
1.1143311698253417,192
1.0852802933197316,192
1.121967596679176,192
1.0995275227348205,192
1.132093624998068,193
1.1261193718412823,193
1.1532716003595649,194
1.3285388419670447,195
1.1716801685692182,195
1.1651110325886447,196
1.1570311634634964,196
1.2584622756473056,196
1.1530293665842881,196
1.1561344763406027,196
1.153782870890483,197
1.1472116842449518,197
1.1484671091556318,197
1.2294917458901156,197
1.1651110325886447,199
1.195138163711601,199
1.1561344763406027,200
1.1824758920882115,201
1.2359091587828754,201
1.1899735315816717,201
1.1716801685692182,202
1.2294917458901156,202
1.2099747631637412,203
1.2046412573000889,203
1.1968125770217313,203
1.2075132244155626,204
1.2088429033205612,204
1.209461602915057,204
1.209749483836376,204
1.2098834348290657,204
1.2098834348290657,204
1.2099457622259644,204
1.1909850990420976,204
1.241563493745005,206
1.1926044936395508,206
1.320718787575008,207
1.4165804518586511,207
1.2294917458901156,209
1.3741325093626708,209
1.2295712334049134,210
1.3474344949033061,210
1.2818464863277987,211
1.2380831700883248,211
1.2893262276918227,211
1.3285388419670447,212
1.468342123167266,212
1.2886657184244048,214
1.2818464863277987,215
1.3127369232110957,216
1.2310684903701228,216
1.357501026631899,216
1.2754082291960513,217
1.1976584490449227,217
1.4343582704785085,219
1.3675730032761761,219
1.2886657184244048,219
1.4196944968586913,220
1.5321448493883492,220
1.3529174432146975,222
1.3963226374620583,222
1.4165804518586511,222
1.4343582704785085,223
1.373555188472064,223
1.4165804518586511,228
1.357501026631899,228
1.357501026631899,228
1.484209856606451,228
1.6058559984203988,230
1.5601275899097287,230
1.4452245933294134,230
1.3963226374620583,231
1.5556840812414463,231
1.5068859032536501,232
1.5673680107839234,232
1.484209856606451,232
1.458081213135749,232
1.5001656810025972,233
1.4252190913705085,233
1.5086859946903364,233
1.6188763675849969,234
1.6058559984203988,235
1.4465614154994606,235
1.5693051386258268,237
1.5673680107839234,239
1.5593217064031375,240
1.4955203899893799,240
1.5556840812414463,240
1.5556840812414463,240
1.5761250691818964,240
1.5086859946903364,240
1.651559173837299,241
1.651559173837299,241
1.6168983354177597,241
1.6559857954698836,241
1.5478083239538987,241
1.458081213135749,241
1.6455007960650114,242
1.6455007960650114,242
1.484209856606451,242
1.6144768376736103,242
1.65860052040905,243
1.6144726813363999,243
1.6144726813363999,243
1.606114803001645,243
1.523050538361188,243
1.65860052040905,244
1.651559173837299,244
1.6045082879929884,244
1.649512072569531,244
1.65860052040905,245
1.6753669251446879,245
1.672497230269823,245
1.6711619612445487,245
1.6651936605670885,245
1.6570696102618663,245
1.6425954896548463,245
1.6693505526594004,245
1.6721134835864953,246
1.6803918121524188,246
1.6803918121524188,246
1.5797642896064876,246
1.6816774039127962,247
1.6495113771808565,247
1.6069966438022525,247
1.6795201906321369,247
1.6711609673666028,247
1.6432247284865968,247
1.6254594661648136,247
1.6816774039127962,248
1.691474496040624,248
1.6855293101945206,248
1.6958177447011331,248
1.6291297424927926,248
1.6812341981156802,248
1.677408168039915,248
1.658421939580049,248
1.6981541935234838,249
1.6991411462464772,249
1.6991411462464772,249
1.6856416615164682,249
1.6719310651036126,249
1.6441635245927109,249
1.6932667880335104,249
1.685921272383226,249
1.677408168039915,249
1.677408168039915,249
1.6996003753484858,250
1.6998140546496505,250
1.6945664796284823,250
1.6921247829711328,250
1.6856416615164682,250
1.6968670364719922,250
1.698542232070418,250
1.698542232070418,251
1.6993217005823653,251
1.6996843872809746,251
1.671932897444351,251
1.671932897444351,251
1.7034009966094372,251
1.7034009966094372,251
1.7122764837223712,251
1.6291297424927926,251
1.6998531454018373,252
1.6945846685554748,252
1.6921332462788623,252
1.6856455994935546,252
1.7110592478760194,252
1.7051458680367118,252
1.702394372397482,252
1.6957671014765483,252
1.6926834323170379,252
1.6926834323170379,252
1.6912486010571177,252
1.6852339740718767,252
1.677088368135644,252
1.6626042176935152,252
