Voltage,Angle
1.0069800577641805,191
1.0034202283044484,191
1.0067759118691797,191
1.0084201968158981,191
1.0084201968158981,191
1.0223106601470104,192
1.0154547895012973,192
1.0075728468556358,192
1.0139106949592616,192
1.0119162405300381,192
1.0119162405300381,192
1.0211389578597188,192
1.0205580893512622,192
1.0151734637821184,192
1.007434997253238,192
1.0093841428405024,192
1.0093841428405024,192
1.014798229991846,192
1.0174511326960045,192
1.0136510550210422,192
1.0163023359523824,192
1.0181881446166674,192
1.014012190862167,192
1.0119659735224618,192
1.007973030242743,192
1.014106784818944,192
1.014106784818944,192
1.0120123245612827,192
1.0109860390350285,192
1.015583159127164,192
1.0127357479723105,192
1.006240516506432,192
1.0039973480131943,192
1.0039973480131943,192
1.007058700526465,192
1.0136587632579679,192
1.0136587632579679,192
1.0131409178596218,192
1.0131409178596218,192
1.008255134378095,192
1.0142450158452665,192
1.0247156329530824,193
1.0168890169603106,193
1.018475618310552,193
1.0192530529721706,193
1.0228619101069032,193
1.0164100364482076,193
1.0192530529721706,194
1.0228619101069032,194
1.0292321239195432,195
1.0296237407205762,195
1.0296237407205762,195
1.025840632871231,195
1.0243401467036972,196
1.0272266718848115,196
1.0388410692235577,196
1.0327958033535405,196
1.0313699436432349,196
1.030671272385185,196
1.030671272385185,196
1.030949466932415,196
1.0304652387968833,196
1.0304652387968833,196
1.0302279670104728,196
1.0302279670104728,196
1.0351547348792145,196
1.0312376518444992,196
1.0443258345324076,196
1.0319196589208797,196
1.028010485290519,197
1.028010485290519,197
1.0239251377923542,197
1.0270233175182535,197
1.0234414255839441,197
0.9961862985361325,197
1.0184228518364775,197
1.019227197399874,197
1.0247213267259383,197
1.0274134500957097,197
1.0338325905468977,197
1.0267779693679797,197
1.0267779693679797,197
1.02842120499031,197
1.0271219313181734,197
1.013289746345905,197
1.0218119757094934,197
1.0208878680976516,197
1.0208878680976516,197
1.0204350553678494,197
1.020213177130246,197
1.0201044567938204,197
1.036074311755283,197
1.036074311755283,197
1.0380764127600886,197
1.0325227868791114,197
1.0312361655707645,197
1.0357057211296745,197
1.0252289234687406,197
1.0339544645248444,197
1.0319376876171737,197
1.0357064494038046,197
1.0531961602078643,197
1.0367756540291855,197
1.0230817070371585,197
1.0167813302785254,198
1.0184228518364775,198
1.0402210800761962,198
1.040108329237336,198
1.0323940268576735,198
1.03627307316026,198
1.0391292284899878,198
1.039573321960094,198
1.0448909277604461,198
1.0423965546026186,198
1.035148544651248,198
1.035148544651248,198
1.0334197021003786,198
1.026178469058238,198
1.0383274498385369,198
1.0366973613003236,198
1.0414638747928273,199
1.0414638747928273,199
1.0407172986484854,199
1.0352514763377578,199
1.0325732234055014,199
1.0357178309396609,199
1.0379017371604338,199
1.0397531414751877,199
1.0398790393228419,199
1.0399407292681926,199
1.034885769097293,199
1.034885769097293,199
1.0432738058485276,199
1.0421125946777958,199
1.04103517139212,199
1.0334197021003786,199
1.0332599210210685,199
1.0356887746473444,200
1.0429874995771988,200
1.0379017371604338,200
1.0389718512086126,200
1.03949620709222,200
1.0382229152856897,200
1.0531961602078643,200
1.0366529000429971,200
1.0366529000429971,200
1.0502530813262947,201
1.0324522059447911,201
1.0312015809129478,201
1.0382229152856897,201
1.0443114177097876,201
1.0486588249826072,201
1.0442428242414774,201
1.0369789838783239,201
1.0383274498385369,201
1.0502530813262947,202
1.0510462554968392,202
1.0538397138096192,202
1.048798811652628,202
1.0472629081277693,202
1.0521352152996717,203
1.0521352152996717,203
1.068244313897182,203
1.0298339959563636,203
1.078257142429123,203
1.0579567584747507,203
1.049380450420883,203
1.0435773470265248,203
1.054357582244228,204
1.0518041648657785,204
1.0661840407842316,204
1.0579567584747507,205
1.0548222614852434,205
1.0681490305882044,206
