Voltage,Angle
0.5,157.43
0.5020040080160321,159.3561723446894
0.5040080160320641,161.28234468937876
0.5060120240480962,163.20851703406817
0.5080160320641283,165.1346893787575
0.5100200400801603,167.06086172344692
0.5120240480961924,168.98703406813627
0.5140280561122245,170.91320641282567
0.5160320641282565,172.83937875751508
0.5180360721442886,174.76555110220443
0.5200400801603207,176.69172344689383
0.5220440881763527,178.61789579158318
0.5240480961923848,180.54406813627259
0.5260521042084169,182.47024048096193
0.5280561122244489,184.39641282565134
0.530060120240481,186.32258517034074
0.5320641282565131,188.2487575150301
0.5340681362725451,190.17492985971944
0.5360721442885772,192.1011022044089
0.5380761523046093,194.02727454909825
0.5400801603206413,195.9534468937876
0.5420841683366734,197.87961923847695
0.5440881763527055,199.8057915831664
0.5460921843687375,201.73196392785576
0.5480961923847696,203.6581362725451
0.5501002004008015,205.58430861723446
0.5521042084168337,207.51048096192392
0.5541082164328657,209.43665330661315
0.5561122244488977,211.3628256513025
0.5581162324649298,213.28899799599196
0.5601202404809619,215.2151703406813
0.5621242484969939,217.14134268537066
0.564128256513026,219.06751503006012
0.5661322645290581,220.99368737474947
0.5681362725450901,222.91985971943882
0.5701402805611222,224.84603206412817
0.5721442885771543,226.77220440881763
0.5741482965931863,228.69837675350698
0.5761523046092184,230.62454909819633
0.5781563126252505,232.5507214428858
0.5801603206412825,234.47689378757514
0.5821643286573146,236.40306613226448
0.5841683366733467,238.32923847695383
0.5861723446893787,240.2554108216433
0.5881763527054108,242.18158316633264
0.5901803607214429,244.107755511022
0.5921843687374749,246.03392785571145
0.594188376753507,247.9601002004008
0.5961923847695391,249.88627254509015
0.5981963927855711,251.8124448897795
0.6002004008016032,253.73861723446896
0.6022044088176353,255.6647895791583
0.6042084168336673,257.59096192384766
0.6062124248496994,259.5171342685371
0.6082164328657315,261.44330661322647
0.6102204408817635,263.3694789579158
0.6122244488977956,265.29565130260517
0.6142284569138277,267.2218236472946
0.6162324649298597,269.147995991984
0.6182364729458918,271.0741683366733
0.6202404809619239,273.0003406813628
0.6222444889779559,274.92651302605213
0.624248496993988,276.8526853707415
0.62625250501002,278.77885771543083
0.6282565130260521,280.7050300601203
0.6302605210420842,282.63120240480964
0.6322645290581163,284.557374749499
0.6342685370741483,286.48354709418845
0.6362725450901804,288.4097194388778
0.6382765531062125,290.33589178356715
0.6402805611222445,292.2620641282565
0.6422845691382766,294.18823647294596
0.6442885771543085,296.1144088176352
0.6462925851703407,298.04058116232466
0.6482965931863727,299.966753507014
0.6503006012024048,301.89292585170347
0.6523046092184368,303.8190981963927
0.654308617234469,305.74527054108216
0.6563126252505009,307.6714428857715
0.6583166332665331,309.597615230461
0.6603206412825651,311.5237875751502
0.6623246492985972,313.4499599198398
0.6643286573146292,315.376132264529
0.6663326653306614,317.3023046092185
0.6683366733466933,319.2284769539077
0.6703406813627254,321.1546492985972
0.6723446893787575,323.0808216432865
0.6743486973947895,325.0069939879759
0.6763527054108216,326.93316633266534
0.6783567134268537,328.8593386773547
0.6803607214428857,330.78551102204403
0.6823647294589178,332.7116833667334
0.6843687374749499,334.63785571142284
0.6863727454909819,336.5640280561122
0.688376753507014,338.49020040080154
0.6903807615230461,340.416372745491
0.6923847695390781,342.34254509018035
0.6943887775551102,344.2687174348697
0.6963927855711423,346.19488977955905
0.6983967935871743,348.1210621242485
0.7004008016032064,350.04723446893786
0.7024048096192385,351.9734068136272
0.7044088176352705,353.89957915831667
0.7064128256513026,355.825751503006
0.7084168336673347,357.75192384769537
0.7104208416833667,359.6780961923847
0.7124248496993988,361.6042685370742
0.7144288577154309,363.5304408817635
0.7164328657314629,365.4566132264529
0.718436873747495,367.38278557114234
0.720440881763527,369.3089579158317
0.7224448897795591,371.23513026052103
0.7244488977955912,373.1613026052104
0.7264529058116233,375.08747494989984
0.7284569138276553,377.0136472945892
0.7304609218436874,378.93981963927854
0.7324649298597194,380.865991983968
0.7344689378757515,382.79216432865735
0.7364729458917836,384.7183366733467
0.7384769539078156,386.64450901803605
0.7404809619238477,388.5706813627255
0.7424849699398798,390.49685370741486
0.7444889779559118,392.4230260521042
0.7464929859719438,394.34919839679355
0.748496993987976,396.275370741483
0.7505010020040079,398.20154308617225
0.7525050100200401,400.1277154308617
0.7545090180360721,402.05388777555106
0.7565130260521042,403.9800601202405
0.7585170340681362,405.90623246492976
0.7605210420841684,407.8324048096192
0.7625250501002003,409.75857715430857
0.7645290581162325,411.68474949899803
0.7665330661322645,413.61092184368727
0.7685370741482966,415.53709418837684
0.7705410821643286,417.4632665330661
0.7725450901803608,419.38943887775554
0.7745490981963927,421.3156112224449
0.7765531062124249,423.24178356713435
0.7785571142284569,425.1679559118236
0.780561122244489,427.09412825651305
0.782565130260521,429.0203006012024
0.7845691382765531,430.94647294589174
0.7865731462925851,432.8726452905811
0.7885771543086172,434.79881763527055
0.7905811623246493,436.7249899799599
0.7925851703406813,438.65116232464925
0.7945891783567134,440.5773346693386
0.7965931863727455,442.50350701402806
0.7985971943887775,444.4296793587174
0.8006012024048096,446.35585170340676
